Unnamed: 0,ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min),Month,Hour
125,0x84ad,CHENRES12DEL01,20.0,4.1,12.972793,80.249982,13.012793,80.289982,2022-03-07,13:15:00,13:30:00,Sunny,High,0.0,Snack,motorcycle,3.0,No,Metropolitian,46.0,3,0
126,0x26c8,CHENRES15DEL02,20.0,4.9,13.026286,80.275235,13.076286,80.325235,2022-03-09,22:15:00,22:30:00,Windy,Low,1.0,Snack,motorcycle,0.0,No,Urban,11.0,3,0
127,0x787d,MUMRES11DEL01,24.0,4.8,18.994237,72.825553,19.034237,72.865553,2022-04-03,15:50:00,16:00:00,Stormy,Medium,1.0,Snack,scooter,1.0,No,Metropolitian,23.0,4,0
128,0x286b,BANGRES18DEL03,32.0,4.7,12.913041,77.683237,12.943041,77.713237,2022-03-21,00:00:00,00:15:00,Cloudy,Low,0.0,Drinks,motorcycle,0.0,No,Metropolitian,26.0,3,0
129,0x716d,PUNERES19DEL02,38.0,3.8,18.563934,73.915367,18.693935,74.045367,2022-04-04,20:15:00,20:30:00,Windy,Jam,1.0,Buffet,motorcycle,2.0,No,Metropolitian,42.0,4,0
130,0x8376,MYSRES19DEL03,37.0,4.5,12.334022,76.618203,12.364022,76.648203,2022-03-15,23:00:00,23:10:00,Fog,Low,1.0,Meal,scooter,1.0,No,Metropolitian,16.0,3,0
131,0xc51b,LUDHRES15DEL02,31.0,4.8,30.899584,75.809346,30.949584,75.859346,2022-02-17,19:10:00,19:20:00,Cloudy,Jam,0.0,Buffet,motorcycle,0.0,No,Metropolitian,28.0,2,0
132,0x2580,MUMRES07DEL02,37.0,4.2,19.091458,72.827808,19.171458,72.907808,2022-03-25,23:00:00,23:05:00,Cloudy,Low,2.0,Drinks,scooter,0.0,No,Metropolitian,36.0,3,0
133,0x3dab,VADRES20DEL02,28.0,4.5,22.311358,73.164798,22.441358,73.294798,2022-03-16,20:00:00,20:15:00,Windy,Jam,1.0,Buffet,scooter,1.0,No,Metropolitian,25.0,3,0
134,0x1a0b,INDORES06DEL03,29.0,4.6,22.728163,75.884212,22.818163,75.974212,2022-03-04,17:25:00,17:35:00,Stormy,Medium,0.0,Meal,motorcycle,1.0,No,Metropolitian,25.0,3,0
135,0xd921,DEHRES04DEL03,33.0,4.1,30.340722,78.060221,30.400722,78.120221,2022-02-11,19:00:00,19:10:00,Cloudy,Medium,0.0,Buffet,motorcycle,0.0,No,Metropolitian,31.0,2,0
136,0xd842,BHPRES11DEL03,31.0,4.4,23.233219,77.433571,23.293219,77.493571,2022-02-13,23:40:00,23:50:00,Windy,Low,0.0,Buffet,motorcycle,1.0,No,Metropolitian,21.0,2,0
137,0x768a,SURRES05DEL03,32.0,4.7,21.175104,72.804342,21.205104,72.834342,2022-04-01,18:20:00,18:35:00,Windy,Medium,1.0,Meal,motorcycle,1.0,No,Urban,30.0,4,0
138,0x5893,HYDRES03DEL02,32.0,4.0,17.422819,78.449578,17.502819,78.529578,2022-03-10,20:20:00,20:30:00,Stormy,Jam,0.0,Buffet,motorcycle,0.0,Yes,Metropolitian,43.0,3,0
139,0xcf6d,AURGRES09DEL01,30.0,4.3,19.874103,75.368419,19.884103,75.378419,2022-02-17,09:25:00,09:35:00,Stormy,Low,0.0,Meal,motorcycle,1.0,No,Metropolitian,26.0,2,0
140,0x2b1c,SURRES03DEL03,33.0,4.7,21.186884,72.793616,21.216884,72.823616,2022-03-13,20:35:00,20:40:00,Fog,Jam,0.0,Meal,motorcycle,1.0,No,Metropolitian,30.0,3,0
141,0x749a,HYDRES14DEL01,30.0,4.9,17.426228,78.407495,17.536228,78.517495,2022-03-06,22:40:00,22:50:00,Sandstorms,Low,0.0,Snack,motorcycle,1.0,No,Metropolitian,22.0,3,0
142,0x6bdb,MYSRES06DEL01,26.0,4.5,12.323994,76.626167,12.433994,76.736167,2022-04-02,17:55:00,18:00:00,Sunny,Medium,1.0,Meal,scooter,1.0,No,Urban,15.0,4,0
143,0x5be0,JAPRES16DEL01,31.0,3.5,26.849596,75.800512,26.919596,75.870512,2022-03-25,23:45:00,23:50:00,Fog,Low,1.0,Snack,scooter,1.0,No,Urban,39.0,3,0
144,0xcd8c,AURGRES18DEL02,26.0,5.0,19.888716,75.321461,19.938716,75.371461,2022-02-17,18:10:00,18:20:00,Cloudy,Medium,2.0,Buffet,scooter,0.0,No,Urban,17.0,2,0
145,0xb34c,BANGRES06DEL02,32.0,4.7,12.979096,77.640625,13.059096,77.720625,2022-03-04,17:20:00,17:35:00,Stormy,Medium,2.0,Snack,scooter,1.0,No,Metropolitian,22.0,3,0
146,0x13ec,JAPRES14DEL02,24.0,4.6,26.88842,75.800689,26.93842,75.850689,2022-03-11,23:50:00,00:00:00,Fog,Low,1.0,Snack,motorcycle,0.0,No,Urban,10.0,3,0
147,0xa44d,HYDRES17DEL01,23.0,4.8,17.451976,78.385883,17.491976,78.425883,2022-03-13,15:55:00,16:10:00,Sandstorms,Medium,1.0,Snack,motorcycle,0.0,No,Metropolitian,25.0,3,0
148,0x7944,CHENRES02DEL03,25.0,5.0,13.086438,80.220672,13.146439,80.280672,2022-03-19,18:20:00,18:25:00,Windy,Medium,1.0,Drinks,motorcycle,0.0,No,Metropolitian,27.0,3,0
149,0x893b,PUNERES17DEL01,39.0,4.6,18.530963,73.828972,18.570963,73.868972,2022-03-07,13:20:00,13:25:00,Sunny,High,0.0,Meal,motorcycle,0.0,No,Metropolitian,29.0,3,0
150,0x5ed7,MUMRES17DEL02,30.0,4.7,19.121999,72.908493,19.141999,72.928493,2022-03-13,11:20:00,11:25:00,Cloudy,High,0.0,Meal,motorcycle,1.0,No,Metropolitian,31.0,3,0
151,0x348d,HYDRES14DEL02,34.0,5.0,17.426228,78.407495,17.446228,78.427495,2022-03-01,12:00:00,12:15:00,Sandstorms,High,0.0,Buffet,motorcycle,2.0,Yes,Metropolitian,41.0,3,0
152,0xd9c1,ALHRES01DEL03,39.0,4.7,25.454648,81.834502,25.514648,81.894502,2022-02-17,20:45:00,20:50:00,Stormy,Jam,1.0,Drinks,motorcycle,1.0,No,Metropolitian,25.0,2,0
153,0xe1bd,LUDHRES04DEL03,31.0,4.8,30.914057,75.83982,30.974057,75.89982,2022-02-13,20:25:00,20:35:00,Sunny,Jam,2.0,Snack,scooter,1.0,No,Metropolitian,19.0,2,0
154,0x8d77,MYSRES05DEL02,35.0,4.8,12.323978,76.627961,12.453978,76.757961,2022-04-04,00:00:00,00:10:00,Sandstorms,Low,2.0,Buffet,scooter,1.0,No,Metropolitian,22.0,4,0
155,0x6e59,VADRES04DEL02,30.0,4.8,0.0,0.0,0.13,0.13,2022-03-14,21:55:00,22:10:00,Windy,Jam,0.0,Meal,motorcycle,0.0,No,Metropolitian,42.0,3,0
156,0x65bc,PUNERES03DEL03,30.0,4.9,18.554382,73.798206,18.614382,73.858206,2022-03-11,19:00:00,19:15:00,Sunny,Medium,2.0,Buffet,motorcycle,1.0,No,Metropolitian,23.0,3,0
157,0xaf3,BANGRES16DEL03,35.0,5.0,13.029198,77.570997,13.119198,77.660997,2022-03-08,18:45:00,19:00:00,Stormy,Medium,2.0,Drinks,motorcycle,1.0,No,Metropolitian,24.0,3,0
158,0x661e,MYSRES09DEL03,33.0,3.6,12.323194,76.630583,12.413194,76.720583,2022-03-23,18:30:00,18:40:00,Windy,Medium,2.0,Drinks,electric_scooter,0.0,No,Metropolitian,35.0,3,0
159,0x696b,BANGRES18DEL02,30.0,4.6,12.913041,77.683237,12.933041,77.703237,2022-03-19,10:35:00,10:50:00,Stormy,Low,2.0,Drinks,electric_scooter,1.0,No,Metropolitian,22.0,3,0
160,0x863f,RANCHIRES05DEL01,32.0,4.0,23.355164,85.324097,23.465164,85.434097,2022-03-06,18:25:00,18:40:00,Fog,Medium,1.0,Meal,motorcycle,2.0,No,Metropolitian,39.0,3,0
161,0x3759,INDORES09DEL02,23.0,4.6,22.725835,75.887648,22.775835,75.937648,2022-03-21,22:45:00,23:00:00,Fog,Low,0.0,Buffet,motorcycle,1.0,No,Metropolitian,19.0,3,0
162,0xc8ca,KNPRES08DEL02,36.0,4.8,0.0,0.0,0.05,0.05,2022-02-13,19:40:00,19:55:00,Windy,Jam,1.0,Buffet,motorcycle,1.0,No,Metropolitian,29.0,2,0
163,0xd360,ALHRES04DEL02,34.0,4.7,0.0,0.0,0.13,0.13,2022-02-18,23:10:00,23:25:00,Windy,Low,1.0,Buffet,motorcycle,1.0,No,Metropolitian,18.0,2,0
164,0x4efc,VADRES13DEL01,29.0,4.8,22.310237,73.158921,22.350237,73.198921,2022-04-05,13:50:00,13:55:00,Sunny,High,1.0,Drinks,motorcycle,1.0,No,Metropolitian,18.0,4,0
165,0xc055,AURGRES010DEL02,33.0,4.5,-19.875337,75.316722,19.895337,75.336722,2022-02-15,11:25:00,11:40:00,Windy,High,2.0,Buffet,electric_scooter,0.0,No,Urban,27.0,2,0
166,0xd323,AURGRES14DEL01,34.0,4.9,19.875016,75.322405,19.885016,75.332405,2022-02-11,10:15:00,10:20:00,Stormy,Low,2.0,Snack,motorcycle,1.0,No,Metropolitian,27.0,2,0
167,0xc256,GOARES17DEL01,34.0,4.8,15.496162,73.825364,15.606162,73.935364,2022-02-16,22:50:00,23:05:00,Windy,Low,0.0,Buffet,motorcycle,1.0,No,Urban,20.0,2,0
168,0x12e1,SURRES03DEL02,38.0,4.9,21.186884,72.793616,21.316884,72.923616,2022-03-16,17:40:00,17:55:00,Windy,Medium,0.0,Drinks,motorcycle,1.0,No,Metropolitian,40.0,3,0
169,0xa456,SURRES11DEL03,20.0,4.6,21.157735,72.768778,21.187735,72.798778,2022-03-03,19:35:00,19:45:00,Windy,Jam,2.0,Snack,scooter,0.0,No,Urban,23.0,3,0
170,0x482e,BANGRES07DEL01,25.0,4.1,12.978453,77.643685,13.018453,77.683685,2022-03-09,13:00:00,13:15:00,Cloudy,High,2.0,Snack,scooter,1.0,No,Metropolitian,33.0,3,0
171,0x6efc,RANCHIRES11DEL02,25.0,4.9,23.359194,85.325447,23.409194,85.375447,2022-03-05,18:20:00,18:30:00,Windy,Medium,1.0,Drinks,scooter,1.0,No,Metropolitian,27.0,3,0
172,0xcc7a,BHPRES11DEL01,24.0,4.6,23.233219,77.433571,23.303219,77.503571,2022-02-14,20:10:00,20:15:00,Stormy,Jam,2.0,Meal,scooter,1.0,No,Metropolitian,28.0,2,0
173,0xbe6b,JAPRES05DEL03,21.0,4.7,26.905287,75.794592,26.965287,75.854592,2022-03-13,23:25:00,23:30:00,Fog,Low,1.0,Buffet,motorcycle,1.0,No,Urban,15.0,3,0
174,0x9d13,MUMRES04DEL03,35.0,4.3,19.254567,72.848923,19.314567,72.908923,2022-03-28,21:00:00,21:05:00,Fog,Jam,1.0,Buffet,motorcycle,0.0,No,Metropolitian,39.0,3,0
175,0x533d,JAPRES02DEL01,35.0,4.5,26.914142,75.805704,26.924142,75.815704,2022-04-01,10:40:00,10:45:00,Fog,Low,1.0,Drinks,motorcycle,1.0,No,Urban,17.0,4,0
176,0x11f8,MYSRES03DEL01,28.0,4.9,12.299524,76.64262,12.339524,76.68262,2022-03-26,16:35:00,16:45:00,Sandstorms,Medium,0.0,Meal,motorcycle,1.0,No,Urban,12.0,3,0
177,0xa52d,HYDRES02DEL03,24.0,5.0,17.41233,78.449654,17.44233,78.479654,2022-03-11,18:50:00,19:05:00,Cloudy,Medium,1.0,Snack,motorcycle,1.0,No,Urban,15.0,3,0
178,0x74b2,BANGRES20DEL02,25.0,4.9,12.972161,77.596014,13.022161,77.646014,2022-04-05,18:20:00,18:30:00,Fog,Medium,2.0,Buffet,electric_scooter,0.0,No,Metropolitian,11.0,4,0
179,0x3db8,MUMRES08DEL03,22.0,4.5,19.065838,72.832658,19.155838,72.922658,2022-03-29,23:45:00,23:50:00,Fog,Low,2.0,Buffet,scooter,1.0,No,Metropolitian,25.0,3,0
180,0x99bd,HYDRES08DEL02,34.0,4.6,17.438263,78.397865,17.518263,78.477865,2022-04-06,23:35:00,23:50:00,Stormy,Low,1.0,Snack,scooter,1.0,No,Metropolitian,24.0,4,0
181,0x603e,SURRES20DEL02,35.0,4.7,21.15276,72.778059,21.28276,72.908059,2022-03-06,22:15:00,22:25:00,Stormy,Low,0.0,Meal,motorcycle,0.0,No,Metropolitian,23.0,3,0
182,0xc222,GOARES16DEL02,31.0,4.5,15.498603,73.826911,15.548603,73.876911,2022-02-13,23:45:00,23:55:00,Sandstorms,Low,0.0,Buffet,motorcycle,0.0,No,Metropolitian,25.0,2,0
183,0xd4a6,ALHRES06DEL03,26.0,4.9,0.0,0.0,0.09,0.09,2022-02-16,17:40:00,17:50:00,Cloudy,Medium,2.0,Drinks,scooter,1.0,No,Metropolitian,34.0,2,0
184,0xce92,BHPRES08DEL03,23.0,4.5,23.232537,77.429845,23.292537,77.489845,2022-02-15,18:45:00,18:50:00,Stormy,Medium,0.0,Snack,motorcycle,1.0,No,Metropolitian,20.0,2,0
185,0x37f3,MUMRES03DEL02,20.0,4.7,19.22384,72.841347,19.24384,72.861347,2022-03-24,11:00:00,11:15:00,Cloudy,Low,1.0,Snack,motorcycle,0.0,No,Metropolitian,19.0,3,0
186,0x7c16,CHENRES18DEL01,25.0,4.6,12.981615,80.231598,12.991615,80.241598,2022-03-28,11:20:00,11:35:00,Sunny,High,2.0,Snack,scooter,0.0,No,Metropolitian,13.0,3,0
187,0x5013,PUNERES15DEL02,28.0,4.7,18.636215,73.751081,18.686215,73.801081,2022-03-26,17:30:00,17:35:00,Sandstorms,Medium,2.0,Snack,electric_scooter,1.0,No,Metropolitian,24.0,3,0
188,0x460a,BANGRES14DEL01,39.0,5.0,12.949934,77.699386,12.989934,77.739386,2022-03-09,16:30:00,16:35:00,Sunny,Medium,2.0,Meal,scooter,1.0,No,Metropolitian,23.0,3,0
189,0x11f0,JAPRES010DEL02,35.0,4.9,26.921411,75.793604,26.971411,75.843604,2022-03-05,20:50:00,21:05:00,Stormy,Jam,0.0,Buffet,motorcycle,2.0,No,Metropolitian,40.0,3,0
190,0x2570,CHENRES06DEL01,20.0,3.6,13.054347,80.257221,13.064347,80.267221,2022-03-03,11:55:00,12:10:00,Sunny,High,0.0,Snack,motorcycle,1.0,No,Metropolitian,46.0,3,0
191,0x43df,COIMBRES11DEL02,31.0,4.5,11.001753,76.986241,11.021753,77.006241,2022-03-28,11:20:00,11:35:00,Stormy,High,1.0,Drinks,motorcycle,0.0,No,Metropolitian,29.0,3,0
192,0x4725,RANCHIRES02DEL02,22.0,4.9,0.0,0.0,0.05,0.05,2022-03-07,17:50:00,18:00:00,Fog,Medium,0.0,Drinks,motorcycle,1.0,No,Metropolitian,25.0,3,0
193,0x2bbb,VADRES05DEL01,38.0,4.9,22.310526,73.170937,22.350526,73.210937,2022-03-24,12:35:00,12:40:00,Sunny,High,0.0,Meal,motorcycle,0.0,No,Metropolitian,29.0,3,0
194,0x3961,JAPRES09DEL03,32.0,4.1,26.911378,75.789034,26.971378,75.849034,2022-03-07,17:35:00,17:50:00,Sandstorms,Medium,0.0,Drinks,motorcycle,0.0,No,Metropolitian,38.0,3,0
195,0xb5a3,COIMBRES14DEL02,20.0,5.0,11.003681,76.975525,11.053681,77.025525,2022-03-01,20:10:00,20:25:00,Sunny,Jam,2.0,Meal,electric_scooter,0.0,No,Urban,12.0,3,0
196,0x77d3,VADRES14DEL01,36.0,4.2,22.311603,73.165012,22.351603,73.205012,2022-03-17,15:15:00,15:25:00,Windy,Medium,0.0,Buffet,motorcycle,1.0,No,Metropolitian,35.0,3,0
197,0x332a,MUMRES15DEL02,32.0,4.7,19.176269,72.836721,19.226269,72.886721,2022-04-03,22:40:00,22:45:00,Cloudy,Low,1.0,Buffet,scooter,0.0,No,Metropolitian,17.0,4,0
198,0x7a7f,RANCHIRES15DEL03,23.0,4.9,23.369746,85.33982,23.459746,85.42982,2022-03-02,17:30:00,17:45:00,Stormy,Medium,0.0,Buffet,motorcycle,0.0,No,Urban,24.0,3,0
199,0x3f5a,VADRES07DEL02,25.0,4.5,0.0,0.0,0.02,0.02,2022-03-13,09:40:00,09:50:00,Sandstorms,Low,2.0,Meal,scooter,1.0,No,Metropolitian,12.0,3,0
200,0x46c4,MYSRES16DEL02,24.0,4.8,12.316967,76.603067,12.446967,76.733067,2022-04-06,18:20:00,18:25:00,Windy,Medium,2.0,Snack,motorcycle,1.0,No,Metropolitian,28.0,4,0
201,0xe165,LUDHRES01DEL02,26.0,4.7,30.873988,75.842739,30.893988,75.862739,2022-02-15,09:00:00,09:05:00,Sandstorms,Low,2.0,Drinks,motorcycle,0.0,No,Urban,10.0,2,0
202,0x77a0,COIMBRES05DEL01,22.0,4.1,11.022169,76.999594,11.092169,77.069594,2022-03-29,21:35:00,21:50:00,Sandstorms,Jam,0.0,Meal,motorcycle,1.0,No,Urban,33.0,3,0
203,0xb7ef,COIMBRES04DEL03,22.0,4.9,11.024839,77.007003,11.084839,77.067003,2022-03-07,18:50:00,18:55:00,Windy,Medium,0.0,Snack,motorcycle,1.0,No,Metropolitian,18.0,3,0
204,0x55bf,VADRES12DEL02,31.0,4.7,0.0,0.0,0.05,0.05,2022-03-17,21:25:00,21:30:00,Cloudy,Jam,0.0,Buffet,motorcycle,1.0,No,Metropolitian,34.0,3,0
205,0x512a,MUMRES010DEL01,26.0,4.8,19.003517,72.82765,19.113517,72.93765,2022-03-31,17:25:00,17:40:00,Fog,Medium,2.0,Meal,scooter,1.0,No,Metropolitian,25.0,3,0
206,0xd1ac,DEHRES17DEL01,22.0,4.6,30.327968,78.046106,30.367968,78.086106,2022-02-11,15:30:00,15:40:00,Cloudy,Medium,1.0,Snack,scooter,1.0,No,Urban,13.0,2,0
207,0x3e92,RANCHIRES05DEL03,26.0,4.7,23.355164,85.324097,23.415164,85.384097,2022-03-21,21:45:00,21:50:00,Cloudy,Jam,2.0,Snack,motorcycle,0.0,No,Metropolitian,33.0,3,0
208,0x453f,CHENRES13DEL01,25.0,4.7,13.027018,80.254791,13.137018,80.364791,2022-03-04,20:45:00,20:55:00,Stormy,Jam,2.0,Meal,scooter,0.0,No,Urban,16.0,3,0
209,0x2fb3,SURRES01DEL02,26.0,4.7,21.186438,72.794115,21.236438,72.844115,2022-03-24,21:50:00,22:05:00,Sandstorms,Jam,0.0,Snack,motorcycle,0.0,No,Metropolitian,37.0,3,0
210,0xd5d6,KOLRES05DEL03,28.0,4.5,22.527893,88.368628,22.557893,88.398628,2022-02-13,21:35:00,21:40:00,Windy,Jam,2.0,Buffet,motorcycle,1.0,No,Metropolitian,17.0,2,0
211,0x850d,JAPRES09DEL03,31.0,4.2,26.911378,75.789034,27.051378,75.929034,2022-03-16,18:10:00,18:15:00,Fog,Medium,2.0,Snack,scooter,0.0,No,Metropolitian,39.0,3,0
212,0x5aab,CHENRES14DEL03,37.0,4.6,13.026279,80.174568,13.116279,80.264568,2022-04-02,17:25:00,17:35:00,Stormy,Medium,2.0,Drinks,electric_scooter,1.0,No,Metropolitian,25.0,4,0
213,0x78cf,BANGRES17DEL02,29.0,4.9,12.972532,77.608179,13.052532,77.688179,2022-03-25,17:35:00,17:45:00,Cloudy,Medium,0.0,Meal,motorcycle,1.0,No,Metropolitian,43.0,3,0
214,0x2b86,RANCHIRES04DEL03,21.0,4.5,23.359033,85.325347,23.449033,85.415347,2022-03-18,21:20:00,21:30:00,Stormy,Jam,1.0,Snack,scooter,0.0,No,Metropolitian,18.0,3,0
215,0x1c48,SURRES07DEL01,39.0,4.9,21.170798,72.790489,21.180798,72.800489,2022-03-30,09:45:00,09:50:00,Sunny,Low,0.0,Drinks,motorcycle,0.0,No,Metropolitian,24.0,3,0
216,0x39fc,SURRES05DEL02,21.0,4.7,21.175104,72.804342,21.305104,72.934342,2022-03-10,19:15:00,19:25:00,Sunny,Jam,1.0,Snack,motorcycle,1.0,No,Urban,15.0,3,0
217,0x84f0,SURRES07DEL02,26.0,4.8,21.170798,72.790489,21.250798,72.870489,2022-03-27,20:20:00,20:35:00,Sandstorms,Jam,0.0,Snack,motorcycle,1.0,No,Metropolitian,28.0,3,0
218,0x4145,BANGRES11DEL02,24.0,4.7,12.934365,77.616155,13.014365,77.696155,2022-03-10,19:30:00,19:35:00,Cloudy,Jam,2.0,Meal,electric_scooter,1.0,No,Urban,38.0,3,0
219,0x7eff,CHENRES20DEL01,29.0,4.7,12.975996,80.221898,13.085996,80.331898,2022-03-12,19:15:00,19:20:00,Windy,Jam,0.0,Buffet,motorcycle,1.0,No,Urban,37.0,3,0
220,0xc338,KNPRES18DEL02,34.0,4.0,26.474133,80.3481,26.604133,80.4781,2022-02-18,21:15:00,21:20:00,Cloudy,Jam,2.0,Buffet,electric_scooter,2.0,No,Metropolitian,40.0,2,0
221,0x4c88,MUMRES08DEL01,31.0,3.9,19.065838,72.832658,19.135838,72.902658,2022-03-18,23:40:00,23:50:00,Cloudy,Low,1.0,Buffet,scooter,1.0,No,Metropolitian,35.0,3,0
222,0x5587,HYDRES05DEL03,20.0,5.0,17.433809,78.386744,17.523809,78.476744,2022-03-02,20:30:00,20:40:00,Sandstorms,Jam,2.0,Meal,scooter,1.0,No,Metropolitian,28.0,3,0
223,0xceb1,BHPRES06DEL03,36.0,4.5,23.232357,77.429989,23.292357,77.489989,2022-02-17,23:35:00,23:50:00,Cloudy,Low,1.0,Buffet,scooter,0.0,No,Urban,15.0,2,0
224,0x95fd,RANCHIRES11DEL02,23.0,5.0,23.359194,85.325447,23.409194,85.375447,2022-04-03,22:20:00,22:35:00,Sandstorms,Low,1.0,Buffet,scooter,1.0,No,Metropolitian,18.0,4,0
225,0xa2de,MYSRES07DEL02,21.0,4.6,12.325461,76.632278,12.375461,76.682278,2022-03-24,19:30:00,19:35:00,Stormy,Jam,0.0,Meal,motorcycle,0.0,No,Metropolitian,24.0,3,0
226,0x9dbd,COIMBRES18DEL02,30.0,5.0,11.02091,76.940432,11.07091,76.990432,2022-03-21,21:10:00,21:15:00,Sandstorms,Jam,1.0,Meal,motorcycle,1.0,No,Urban,28.0,3,0
227,0x5c0b,BANGRES19DEL03,39.0,4.8,12.914264,77.6784,13.004264,77.7684,2022-03-06,19:25:00,19:35:00,Stormy,Jam,0.0,Meal,motorcycle,1.0,No,Metropolitian,38.0,3,0
228,0x5166,PUNERES04DEL01,25.0,4.9,18.51421,73.838429,18.55421,73.878429,2022-03-03,16:00:00,16:05:00,Stormy,Medium,2.0,Meal,scooter,1.0,No,Urban,21.0,3,0
229,0x3605,VADRES03DEL03,32.0,5.0,22.32,73.17,22.38,73.23,2022-03-30,19:10:00,19:20:00,Stormy,Jam,2.0,Buffet,electric_scooter,1.0,No,Metropolitian,27.0,3,0
230,0x931d,JAPRES03DEL01,22.0,4.6,26.913483,75.803139,26.923483,75.813139,2022-03-13,11:20:00,11:35:00,Cloudy,High,2.0,Drinks,electric_scooter,0.0,No,Urban,23.0,3,0
231,0x201d,MUMRES06DEL02,33.0,4.6,19.055831,72.833984,19.105831,72.883984,2022-03-05,20:35:00,20:50:00,Stormy,Jam,2.0,Meal,motorcycle,1.0,No,Metropolitian,25.0,3,0
232,0x8504,RANCHIRES04DEL02,20.0,5.0,23.359033,85.325347,23.379033,85.345347,2022-03-26,08:40:00,08:50:00,Sunny,Low,1.0,Snack,motorcycle,0.0,No,Metropolitian,16.0,3,0
233,0x6417,SURRES13DEL01,20.0,4.6,21.170096,72.789122,21.210096,72.829122,2022-03-21,12:30:00,12:45:00,Stormy,High,0.0,Meal,motorcycle,1.0,No,Metropolitian,16.0,3,0
234,0x5259,SURRES16DEL01,21.0,4.8,21.160437,72.774209,21.270437,72.884209,2022-03-08,22:15:00,22:30:00,Windy,Low,1.0,Drinks,motorcycle,0.0,No,Metropolitian,17.0,3,0
235,0x8d4f,MUMRES18DEL03,36.0,4.6,19.1093,72.825451,19.1993,72.915451,2022-03-14,22:50:00,23:05:00,Windy,Low,2.0,Drinks,scooter,1.0,No,Urban,22.0,3,0
236,0x84da,MUMRES20DEL01,21.0,4.6,19.103249,72.846749,19.213249,72.956749,2022-04-04,19:35:00,19:40:00,Windy,Jam,0.0,Snack,motorcycle,1.0,No,Metropolitian,33.0,4,0
237,0x1a19,COIMBRES01DEL03,37.0,4.0,11.016298,76.972076,11.106298,77.062076,2022-03-08,23:15:00,23:20:00,Cloudy,Low,0.0,Drinks,motorcycle,1.0,No,Metropolitian,35.0,3,0
238,0x9cc8,COIMBRES08DEL02,30.0,5.0,11.001852,76.976268,11.051852,77.026268,2022-03-21,23:15:00,23:25:00,Sunny,Low,1.0,Snack,motorcycle,0.0,No,Metropolitian,19.0,3,0
239,0x4788,RANCHIRES06DEL02,39.0,4.4,23.357804,85.325146,23.407804,85.375146,2022-03-19,21:30:00,21:40:00,Fog,Jam,1.0,Meal,motorcycle,1.0,No,Urban,32.0,3,0
240,0x8385,MYSRES19DEL02,30.0,4.5,12.334022,76.618203,12.384022,76.668203,2022-03-28,22:25:00,22:40:00,Stormy,Low,0.0,Meal,motorcycle,0.0,No,Metropolitian,29.0,3,0
241,0x4f89,JAPRES03DEL03,20.0,4.9,26.913483,75.803139,26.943483,75.833139,2022-03-01,17:15:00,17:20:00,Stormy,Medium,0.0,Buffet,motorcycle,1.0,No,Metropolitian,14.0,3,0
242,0x3dca,VADRES16DEL03,22.0,4.3,0.0,0.0,0.09,0.09,2022-03-14,20:20:00,20:30:00,Fog,Jam,1.0,Meal,scooter,0.0,No,Metropolitian,42.0,3,0
243,0xa776,MUMRES17DEL02,39.0,4.8,19.121999,72.908493,19.171999,72.958493,2022-04-01,22:25:00,22:35:00,Sunny,Low,1.0,Meal,scooter,0.0,No,Metropolitian,18.0,4,0
244,0x178f,VADRES12DEL03,30.0,4.9,0.0,0.0,0.09,0.09,2022-03-18,23:30:00,23:35:00,Cloudy,Low,2.0,Meal,scooter,0.0,No,Metropolitian,30.0,3,0
245,0xde96,DEHRES12DEL01,21.0,4.7,0.0,0.0,0.01,0.01,2022-02-17,08:25:00,08:40:00,Sunny,Low,0.0,Buffet,motorcycle,0.0,No,Urban,10.0,2,0
246,0x9b4a,RANCHIRES11DEL02,27.0,4.9,23.359194,85.325447,23.379194,85.345447,2022-03-03,11:00:00,11:15:00,Sunny,Low,1.0,Snack,scooter,1.0,No,Metropolitian,22.0,3,0
247,0xbb98,INDORES02DEL02,22.0,4.9,22.651847,75.881991,22.701847,75.931991,2022-03-26,20:55:00,21:05:00,Cloudy,Jam,0.0,Drinks,motorcycle,1.0,No,Metropolitian,29.0,3,0
248,0x5f97,BANGRES11DEL03,29.0,4.9,12.934365,77.616155,13.024365,77.706155,2022-03-29,21:45:00,21:50:00,Sandstorms,Jam,0.0,Snack,motorcycle,0.0,No,Metropolitian,28.0,3,0
249,0xd575,AGRRES15DEL01,37.0,4.7,0.0,0.0,0.11,0.11,2022-02-16,19:35:00,19:40:00,Sunny,Jam,2.0,Snack,scooter,1.0,No,Urban,24.0,2,0
250,0xc8f8,AURGRES09DEL03,32.0,4.2,19.874103,75.368419,19.964103,75.458419,2022-02-18,20:45:00,21:00:00,Fog,Jam,2.0,Meal,electric_scooter,2.0,No,Metropolitian,49.0,2,0
251,0x8da0,RANCHIRES010DEL01,39.0,4.7,23.354422,85.3329,23.394422,85.3729,2022-03-28,16:20:00,16:30:00,Windy,Medium,1.0,Drinks,motorcycle,1.0,No,Urban,26.0,3,0
